TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,DayOfWeek,TimeSincePrevTxn_Hours,AccountTxnFrequency,AmountToBalanceRatio,UniqueDevicesPerAccount,UniqueLocationsPerAccount,IsFraud,FraudLabel,RiskSegment
TX001211,AC00428,141.91,2023-01-19 17:08:00,Debit,Miami,D000069,152.234.65.155,M051,Branch,23,Student,49,1,791.97,2024-11-04 08:09:00,17,Thursday,15711.016666666666,3,0.17896011198405992,3,3,0,Legitimate,Medium Risk
TX002085,AC00428,1116.57,2023-02-23 16:54:00,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,2024-11-04 08:07:00,16,Thursday,14871.216666666667,3,0.8009023484011648,3,3,1,Fraud,High Risk (Flagged)
TX001581,AC00428,469.46,2023-11-08 18:24:00,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,2024-11-04 08:09:00,18,Wednesday,8677.75,3,0.05432583931604942,3,3,0,Legitimate,Low Risk
TX002249,AC00429,199.7,2023-04-03 18:41:00,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04 08:08:00,18,Monday,13933.45,3,0.026361470275693192,3,3,0,Legitimate,Low Risk
TX000588,AC00429,54.25,2023-07-31 16:51:00,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,2024-11-04 08:08:00,16,Monday,11079.283333333333,3,0.0036694256689346087,3,3,0,Legitimate,Low Risk
TX000941,AC00429,25.38,2023-10-23 16:03:00,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57,Engineer,66,1,8616.05,2024-11-04 08:11:00,16,Monday,9064.133333333333,3,0.0029453235155882814,3,3,0,Legitimate,Low Risk
TX000258,AC00430,341.15,2023-02-13 17:18:00,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,2024-11-04 08:10:00,17,Monday,15110.866666666667,7,0.665827429396725,7,6,0,Legitimate,Medium Risk
TX000232,AC00430,705.6,2023-02-20 18:41:00,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,2024-11-04 08:09:00,18,Monday,14941.466666666667,7,0.0476573211668479,7,6,0,Legitimate,Medium Risk
TX002116,AC00430,101.51,2023-03-23 16:17:00,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,2024-11-04 08:11:00,16,Thursday,14199.9,7,0.033244145185641255,7,6,0,Legitimate,Low Risk
TX002208,AC00430,5.76,2023-08-28 17:13:00,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04 08:09:00,17,Monday,10406.933333333332,7,0.0009828026597096977,7,6,0,Legitimate,Low Risk
TX002461,AC00430,86.35,2023-09-04 17:17:00,Credit,Indianapolis,D000280,111.226.226.202,M026,Branch,52,Retired,24,1,1550.48,2024-11-04 08:10:00,17,Monday,10238.883333333333,7,0.055656534405857626,7,6,0,Legitimate,Low Risk
TX000235,AC00430,5.25,2023-11-13 18:26:00,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,2024-11-04 08:12:00,18,Monday,8557.766666666666,7,0.00037117372910115156,7,6,0,Legitimate,Low Risk
TX000255,AC00430,227.39,2023-12-25 16:58:00,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,2024-11-04 08:11:00,16,Monday,7551.216666666666,7,0.3023441343456235,7,6,0,Legitimate,Medium Risk
TX000892,AC00431,64.21,2023-01-09 16:36:00,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,2024-11-04 08:09:00,16,Monday,15951.55,7,0.005119932893077046,7,7,0,Legitimate,Low Risk
TX001222,AC00431,297.86,2023-02-06 17:32:00,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,28,Student,96,1,1680.14,2024-11-04 08:11:00,17,Monday,15278.65,7,0.17717739153193665,7,7,0,Legitimate,Medium Risk
TX001921,AC00431,233.71,2023-03-13 17:30:00,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,2024-11-04 08:12:00,17,Monday,14438.7,7,0.18954889779234052,7,7,0,Legitimate,Medium Risk
TX000815,AC00431,317.47,2023-05-01 17:31:00,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,2024-11-04 08:07:00,17,Monday,13262.6,7,0.02168469455502217,7,7,0,Legitimate,Low Risk
TX001274,AC00431,1235.69,2023-05-24 16:14:00,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,420.25,2024-11-04 08:09:00,16,Wednesday,12711.916666666666,7,2.9333887240356082,7,7,1,Fraud,High Risk (Flagged)
TX000306,AC00431,378.85,2023-06-16 17:21:00,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78,Retired,126,1,2300.53,2024-11-04 08:09:00,17,Friday,12158.8,7,0.16460789127232753,7,7,0,Legitimate,Medium Risk
TX002264,AC00431,222.66,2023-06-28 16:05:00,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,2024-11-04 08:10:00,16,Wednesday,11872.083333333334,7,0.015390485353947986,7,7,0,Legitimate,Low Risk
TX002497,AC00432,307.68,2023-01-18 17:21:00,Credit,Detroit,D000451,5.74.9.122,M068,Online,75,Retired,162,1,2052.84,2024-11-04 08:12:00,17,Wednesday,15734.85,7,0.14980719043352939,7,7,0,Legitimate,Low Risk
TX001532,AC00432,26.07,2023-03-16 17:00:00,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04 08:10:00,17,Thursday,14367.166666666666,7,0.0742777366231694,7,7,0,Legitimate,Medium Risk
TX002439,AC00432,537.71,2023-04-04 16:07:00,Credit,Mesa,D000073,146.69.70.214,M078,Online,19,Student,175,1,1806.08,2024-11-04 08:07:00,16,Tuesday,13912.0,7,0.29755738539522325,7,7,0,Legitimate,Medium Risk
TX001744,AC00432,165.8,2023-05-04 17:46:00,Debit,Nashville,D000409,218.54.207.160,M063,Online,60,Engineer,287,1,2064.76,2024-11-04 08:07:00,17,Thursday,13190.35,7,0.08026101773681357,7,7,0,Legitimate,Low Risk
TX000946,AC00432,275.46,2023-07-24 17:09:00,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75,2024-11-04 08:12:00,17,Monday,11247.05,7,0.028401598144090733,7,7,0,Legitimate,Low Risk
TX001794,AC00432,11.09,2023-10-31 16:54:00,Debit,Charlotte,D000137,41.110.46.150,M094,Branch,51,Engineer,95,1,2990.05,2024-11-04 08:10:00,16,Tuesday,8871.266666666666,7,0.0037077280553651725,7,7,0,Legitimate,Low Risk
TX000695,AC00432,350.15,2023-11-27 16:18:00,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,2024-11-04 08:08:00,16,Monday,8223.833333333334,7,1.177093488419,7,7,0,Legitimate,Medium Risk
TX001217,AC00433,293.54,2023-01-16 17:26:00,Debit,Sacramento,D000255,16.94.155.46,M026,Online,40,Engineer,45,1,2290.1,2024-11-04 08:08:00,17,Monday,15782.7,3,0.12812186286063465,3,3,0,Legitimate,Low Risk
TX000556,AC00433,1282.86,2023-05-15 16:52:00,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,2024-11-04 08:07:00,16,Monday,12927.25,3,0.7002587364490878,3,3,1,Fraud,High Risk (Flagged)
TX000501,AC00433,120.9,2023-07-12 16:17:00,Debit,Tucson,D000195,200.136.146.93,M074,Branch,40,Doctor,52,1,9009.42,2024-11-04 08:08:00,16,Wednesday,11535.85,3,0.013417798504398242,3,3,0,Legitimate,Low Risk
TX000457,AC00434,188.7,2023-02-10 16:01:00,Debit,New York,D000501,55.139.104.163,M099,Branch,54,Retired,123,1,5077.06,2024-11-04 08:09:00,16,Friday,15184.133333333333,7,0.037159860261595956,7,6,0,Legitimate,Low Risk
TX000146,AC00434,45.85,2023-02-16 17:57:00,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:00,17,Thursday,15038.166666666666,7,0.027617986326536757,7,6,0,Legitimate,Low Risk
TX000572,AC00434,41.49,2023-04-24 16:47:00,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,2024-11-04 08:12:00,16,Monday,13431.416666666666,7,0.04464506687613657,7,6,0,Legitimate,Low Risk
TX000328,AC00434,870.43,2023-05-31 16:54:00,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,10115.18,2024-11-04 08:07:00,16,Wednesday,12543.216666666667,7,0.08604334837853814,7,6,0,Legitimate,Low Risk
TX001650,AC00434,29.5,2023-07-20 18:26:00,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73,Retired,129,1,1229.32,2024-11-04 08:09:00,18,Thursday,11341.716666666667,7,0.023977501788152677,7,6,0,Legitimate,Low Risk
TX000065,AC00434,5.77,2023-11-02 16:01:00,Debit,Charlotte,D000461,155.164.18.235,M071,Online,50,Doctor,124,1,13988.12,2024-11-04 08:11:00,16,Thursday,8824.166666666666,7,0.0004124634001280995,7,6,0,Legitimate,Low Risk
TX000417,AC00434,617.36,2023-11-21 17:05:00,Debit,Kansas City,D000137,42.219.228.159,M035,Branch,29,Engineer,61,1,8926.38,2024-11-04 08:09:00,17,Tuesday,8367.066666666668,7,0.06915354784942504,7,6,0,Legitimate,Low Risk
TX001509,AC00435,71.87,2023-01-16 18:03:00,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2024-11-04 08:12:00,18,Monday,15782.15,2,0.03905765990978752,2,2,0,Legitimate,Low Risk
TX002034,AC00435,357.72,2023-08-07 17:29:00,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:00,17,Monday,10910.7,2,0.04669669081652634,2,2,0,Legitimate,Low Risk
TX002464,AC00436,213.33,2023-08-28 16:41:00,Debit,Omaha,D000319,60.197.167.40,M088,ATM,52,Retired,161,1,5400.44,2024-11-04 08:12:00,16,Monday,10407.516666666666,5,0.039495023549275754,5,3,0,Legitimate,Low Risk
TX000869,AC00436,83.39,2023-09-18 16:00:00,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,2024-11-04 08:12:00,16,Monday,9904.2,5,0.006325518030267516,5,3,0,Legitimate,Low Risk
TX002057,AC00436,308.62,2023-10-06 18:59:00,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:00,18,Friday,9469.116666666667,5,0.03373235341695559,5,3,0,Legitimate,Low Risk
TX002466,AC00436,100.13,2023-12-11 16:40:00,Debit,Denver,D000216,27.93.195.98,M068,Branch,57,Doctor,168,1,5209.16,2024-11-04 08:11:00,16,Monday,7887.516666666666,5,0.01921821978595667,5,3,0,Legitimate,Low Risk
TX000602,AC00436,329.4,2023-12-25 16:30:00,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:00,16,Monday,7551.616666666667,5,0.03435161074014477,5,3,0,Legitimate,Low Risk
TX001190,AC00437,7.95,2023-01-09 16:45:00,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,79,Retired,65,1,5631.2,2024-11-04 08:10:00,16,Monday,15951.416666666666,4,0.0014115265793118142,4,4,0,Legitimate,Low Risk
TX000690,AC00437,22.59,2023-03-27 16:12:00,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,2024-11-04 08:08:00,16,Monday,14103.933333333332,4,0.005662008897800614,4,4,0,Legitimate,Low Risk
TX000090,AC00437,392.96,2023-11-20 16:28:00,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,2024-11-04 08:08:00,16,Monday,8391.666666666666,4,0.49575474673563363,4,4,0,Legitimate,Medium Risk
TX000534,AC00437,498.67,2023-12-05 16:19:00,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,2024-11-04 08:08:00,16,Tuesday,8031.816666666667,4,0.28976100687403034,4,4,0,Legitimate,Medium Risk
TX000089,AC00438,9.61,2023-06-22 18:37:00,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,2024-11-04 08:09:00,18,Thursday,12013.533333333333,8,0.0007458336922803496,8,7,0,Legitimate,Low Risk
TX001395,AC00438,145.4,2023-07-06 17:53:00,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:00,17,Thursday,11678.266666666666,8,0.027719050079210904,8,7,0,Legitimate,Low Risk
TX002033,AC00438,166.06,2023-07-14 16:06:00,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:00,16,Friday,11488.016666666666,8,0.030759370809160757,8,7,0,Legitimate,Low Risk
TX001511,AC00438,135.35,2023-07-28 18:42:00,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04 08:07:00,18,Friday,11149.416666666666,8,0.01355620189977124,8,7,0,Legitimate,Low Risk
TX001746,AC00438,125.39,2023-07-31 16:52:00,Debit,Los Angeles,D000149,205.45.234.42,M036,ATM,21,Student,140,1,202.69,2024-11-04 08:06:00,16,Monday,11079.233333333334,8,0.6155923216652757,8,7,0,Legitimate,Medium Risk
TX000061,AC00438,568.52,2023-10-06 18:44:00,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91,2024-11-04 08:06:00,18,Friday,9469.366666666667,8,0.1033501729713811,8,7,0,Legitimate,Low Risk
TX000910,AC00438,120.86,2023-11-16 17:57:00,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,2024-11-04 08:11:00,17,Thursday,8486.233333333334,8,0.008907999805418504,8,7,0,Legitimate,Medium Risk
TX001651,AC00438,54.34,2023-12-25 18:03:00,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65,Doctor,46,1,8019.89,2024-11-04 08:11:00,18,Monday,7550.133333333333,8,0.006774809279269507,8,7,0,Legitimate,Low Risk
TX001983,AC00439,308.94,2023-04-03 16:35:00,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:00,16,Monday,13935.533333333333,9,0.15985222439539287,9,7,0,Legitimate,Medium Risk
TX000338,AC00439,138.95,2023-06-02 16:48:00,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92,2024-11-04 08:08:00,16,Friday,12495.333333333334,9,0.02057323746801857,9,7,0,Legitimate,Low Risk
TX001254,AC00439,903.19,2023-07-06 17:52:00,Debit,El Paso,D000286,174.61.77.54,M028,Online,22,Student,65,1,8627.08,2024-11-04 08:06:00,17,Thursday,11678.233333333334,9,0.1046802996726966,9,7,1,Fraud,High Risk (Flagged)
TX000885,AC00439,858.88,2023-08-22 16:31:00,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60,Engineer,227,1,7015.46,2024-11-04 08:12:00,16,Tuesday,10551.683333333332,9,0.12240930611732982,9,7,0,Legitimate,Low Risk
TX002154,AC00439,154.99,2023-08-28 17:07:00,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,2024-11-04 08:08:00,17,Monday,10407.016666666666,9,0.10912406446479996,9,7,0,Legitimate,Low Risk
TX002446,AC00439,403.01,2023-09-04 17:32:00,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52,2024-11-04 08:09:00,17,Monday,10238.616666666667,9,0.03832890136687171,9,7,0,Legitimate,Medium Risk
TX002440,AC00439,538.17,2023-09-26 17:27:00,Credit,Washington,D000430,116.44.12.250,M055,Branch,27,Engineer,252,1,5908.04,2024-11-04 08:10:00,17,Tuesday,9710.716666666667,9,0.09107570772917428,9,7,0,Legitimate,Low Risk
TX000048,AC00439,510.24,2023-10-09 16:29:00,Debit,Oklahoma City,D000397,186.135.2.148,M090,Online,19,Student,105,1,781.7,2024-11-04 08:11:00,16,Monday,9399.7,9,0.651897278650824,9,7,0,Legitimate,Medium Risk
TX001871,AC00439,369.44,2023-11-20 17:11:00,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:00,17,Monday,8390.95,9,0.0735984636440244,9,7,0,Legitimate,Low Risk
TX000185,AC00440,201.69,2023-01-03 16:46:00,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:00,16,Tuesday,16095.4,1,0.027517490913456812,1,1,0,Legitimate,Low Risk
TX001095,AC00441,86.41,2023-03-27 17:54:00,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04 08:11:00,17,Monday,14102.283333333333,6,0.027609586830728724,6,6,0,Legitimate,Low Risk
TX000027,AC00441,246.93,2023-04-17 16:37:00,Debit,Miami,D000046,55.154.161.250,M029,ATM,23,Student,158,5,673.35,2024-11-04 08:11:00,16,Monday,13599.566666666668,6,0.36617483502632164,6,6,0,Legitimate,Medium Risk
TX000321,AC00441,231.71,2023-04-24 17:01:00,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,27,Student,148,1,1127.98,2024-11-04 08:07:00,17,Monday,13431.1,6,0.205238356746798,6,6,0,Legitimate,Medium Risk
TX001442,AC00441,491.1,2023-06-05 16:08:00,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:00,16,Monday,12423.983333333334,6,0.06268148081967108,6,6,0,Legitimate,Low Risk
TX001388,AC00441,51.25,2023-08-29 16:16:00,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:00,16,Tuesday,10383.916666666666,6,0.029362896757190327,6,6,0,Legitimate,Low Risk
TX002026,AC00441,800.29,2023-12-04 16:25:00,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:00,16,Monday,8055.766666666666,6,1.1524913594470045,6,6,0,Legitimate,Medium Risk
TX001691,AC00442,12.18,2023-04-20 18:50:00,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24,2024-11-04 08:07:00,18,Thursday,13525.283333333333,9,0.002480530483235035,9,9,0,Legitimate,Low Risk
TX001225,AC00442,302.86,2023-07-03 18:56:00,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,55,Doctor,275,1,5239.24,2024-11-04 08:12:00,18,Monday,11749.266666666666,9,0.05779506282155016,9,9,0,Legitimate,Low Risk
TX001074,AC00442,100.27,2023-07-10 17:25:00,Debit,Miami,D000298,144.91.150.133,M045,Online,79,Retired,51,1,4309.9,2024-11-04 08:10:00,17,Monday,11582.75,9,0.023259644157832472,9,9,0,Legitimate,Low Risk
TX000254,AC00442,218.96,2023-08-30 16:11:00,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2024-11-04 08:10:00,16,Wednesday,10359.983333333334,9,0.2899326015280518,9,9,0,Legitimate,Medium Risk
TX000346,AC00442,26.55,2023-09-20 17:25:00,Debit,Houston,D000112,91.204.200.167,M099,ATM,77,Retired,228,1,3085.38,2024-11-04 08:07:00,17,Wednesday,9854.7,9,0.008602310797763075,9,9,0,Legitimate,Low Risk
TX000477,AC00442,53.81,2023-10-16 16:55:00,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62,2024-11-04 08:12:00,16,Monday,9231.283333333333,9,0.02097348788986678,9,9,0,Legitimate,Low Risk
TX000154,AC00442,496.03,2023-11-03 16:45:00,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:00,16,Friday,8799.4,9,0.03843507422324778,9,9,0,Legitimate,Low Risk
TX002091,AC00442,258.21,2023-11-27 17:19:00,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04 08:10:00,17,Monday,8222.85,9,0.02699978355000988,9,9,0,Legitimate,Low Risk
TX000708,AC00442,210.45,2023-12-11 16:47:00,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,2024-11-04 08:06:00,16,Monday,7887.316666666667,9,0.16924140925942308,9,9,0,Legitimate,Medium Risk
TX000431,AC00443,299.09,2023-01-16 16:14:00,Credit,Boston,D000540,113.115.81.178,M034,Branch,36,Engineer,84,1,5615.26,2024-11-04 08:08:00,16,Monday,15783.9,4,0.05325430090487263,4,4,0,Legitimate,Low Risk
TX002380,AC00443,684.5,2023-07-31 18:52:00,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,29,Doctor,76,1,6258.63,2024-11-04 08:10:00,18,Monday,11077.3,4,0.10935151119155605,4,4,0,Legitimate,Low Risk
TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,2024-11-04 08:07:00,16,Tuesday,9879.583333333334,4,0.06324642049736247,4,4,0,Legitimate,Low Risk
TX001424,AC00443,1076.98,2023-12-20 18:12:00,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:00,18,Wednesday,7669.95,4,0.09100165360764462,4,4,0,Legitimate,Low Risk
TX000320,AC00444,29.34,2023-03-09 17:37:00,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82,2024-11-04 08:11:00,17,Thursday,14534.566666666668,4,0.007435716783837073,4,4,0,Legitimate,Low Risk
TX001097,AC00444,82.67,2023-08-25 16:40:00,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,2024-11-04 08:07:00,16,Friday,10479.45,4,0.28351452381768927,4,4,0,Legitimate,Medium Risk
TX000833,AC00444,157.7,2023-12-01 17:29:00,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,2024-11-04 08:11:00,17,Friday,8126.7,4,0.01892343986617996,4,4,0,Legitimate,Low Risk
TX000843,AC00444,226.66,2023-12-27 18:55:00,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,2024-11-04 08:07:00,18,Wednesday,7501.2,4,0.022184051481563043,4,4,0,Legitimate,Low Risk
TX002223,AC00445,207.82,2023-02-28 16:34:00,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,2024-11-04 08:07:00,16,Tuesday,14751.55,5,0.9034866533344926,5,5,0,Legitimate,Medium Risk
TX001155,AC00445,77.02,2023-08-17 16:18:00,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,2024-11-04 08:07:00,16,Thursday,10671.816666666668,5,0.09605527356172754,5,5,0,Legitimate,Low Risk
TX000280,AC00445,671.73,2023-10-16 16:15:00,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88,2024-11-04 08:12:00,16,Monday,9231.95,5,0.128859670661899,5,5,0,Legitimate,Low Risk
TX000082,AC00445,345.39,2023-10-23 17:13:00,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,6451.96,2024-11-04 08:08:00,17,Monday,9062.916666666666,5,0.05352427413156133,5,5,0,Legitimate,Low Risk
TX000314,AC00445,485.54,2023-12-08 16:47:00,Debit,Louisville,D000343,121.67.144.20,M080,Online,19,Student,148,1,1533.32,2024-11-04 08:11:00,16,Friday,7959.4,5,0.31645289118306485,5,5,0,Legitimate,Medium Risk
TX002168,AC00446,79.77,2023-01-23 16:50:00,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,2024-11-04 08:08:00,16,Monday,15615.3,5,0.015917993498705926,5,5,0,Legitimate,Low Risk
TX000937,AC00446,662.11,2023-02-02 16:52:00,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,23,Student,219,1,1996.38,2024-11-04 08:07:00,16,Thursday,15375.25,5,0.3314892509187035,5,5,0,Legitimate,Medium Risk
TX002300,AC00446,29.72,2023-07-19 17:16:00,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62,2024-11-04 08:07:00,17,Wednesday,11366.85,5,0.02802134600516679,5,5,0,Legitimate,Low Risk
TX002036,AC00446,72.82,2023-11-10 16:50:00,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:00,16,Friday,8631.266666666666,5,0.010534356003946404,5,5,0,Legitimate,Low Risk
TX001684,AC00446,192.02,2023-12-19 16:11:00,Credit,Indianapolis,D000413,83.80.89.29,M025,Online,79,Retired,154,1,5169.07,2024-11-04 08:09:00,16,Tuesday,7695.966666666666,5,0.037140696354207976,5,5,0,Legitimate,Low Risk
TX000649,AC00447,50.4,2023-03-27 17:02:00,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,2024-11-04 08:07:00,17,Monday,14103.083333333334,4,0.030035577857104544,4,4,0,Legitimate,Low Risk
TX001356,AC00447,210.77,2023-05-31 16:50:00,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:00,16,Wednesday,12543.35,4,0.039048474799218184,4,4,0,Legitimate,Low Risk
TX001583,AC00447,160.24,2023-08-08 17:06:00,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,2024-11-04 08:09:00,17,Tuesday,10887.05,4,0.02898713270875204,4,4,0,Legitimate,Low Risk
TX001375,AC00447,211.69,2023-10-20 16:02:00,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:00,16,Friday,9136.083333333334,4,0.0330051373200184,4,4,0,Legitimate,Low Risk
TX002344,AC00448,27.61,2023-03-10 16:28:00,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,2024-11-04 08:09:00,16,Friday,14511.683333333332,7,0.0075014127977743005,7,6,0,Legitimate,Low Risk
TX002167,AC00448,222.96,2023-03-23 17:26:00,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,2024-11-04 08:12:00,17,Thursday,14198.766666666666,7,0.030246587830550738,7,6,0,Legitimate,Low Risk
TX001887,AC00448,72.5,2023-04-10 17:48:00,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:00,17,Monday,13766.383333333333,7,0.005697616117416472,7,6,0,Legitimate,Low Risk
TX000884,AC00448,183.32,2023-05-10 16:27:00,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21,Student,74,1,137.42,2024-11-04 08:09:00,16,Wednesday,13047.7,7,1.3243750903048692,7,6,0,Legitimate,Medium Risk
TX001080,AC00448,590.26,2023-06-19 16:20:00,Credit,Austin,D000519,168.55.35.243,M089,Branch,25,Student,48,1,1068.28,2024-11-04 08:08:00,16,Monday,12087.8,7,0.552016310040401,7,6,0,Legitimate,Medium Risk
TX000262,AC00448,23.3,2023-08-14 18:13:00,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,2024-11-04 08:08:00,18,Monday,10741.916666666666,7,0.003471316940175652,7,6,0,Legitimate,Low Risk
